component_id,lot_id,component_type,parameter,unit,datasheet_min,datasheet_max,failure_mode,parameter_value_0h,parameter_value_24h,parameter_value_96h,parameter_value_168h,lot_median_0h,lot_median_24h,lot_median_96h,lot_median_168h,lot_mad_0h,lot_mad_24h,lot_mad_96h,lot_mad_168h,robust_z_0h,robust_z_24h,robust_z_96h,robust_z_168h,early_drift_24h,early_pct_drift_24h,early_slope_per_h,predicted_168h_linear,actual_168h,observed_drift_168h,observed_slope_per_h,learned_safety_slope_95p,slope_excess_vs_safety,early_robust_z_max,anomaly_label_early,anomaly_score,future_failure_label_168h,risk_level_168h,qa_recommendation,explanation,split
FPGA_0200,LOT_J10,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,10.538737,11.531112,14.711132,17.961986,9.932008,10.704569,13.389481,16.086077,0.10677500000000073,0.48978000000000144,1.3216509999999992,2.146535,3.832667796829521,1.1382572089715024,0.6744907594765952,0.5894538342579927,0.9923750000000009,9.416450946636214,0.04134895833333337,17.485362000000006,17.961986,7.423249,0.04418600595238095,0.05410567172619048,-0.009919665773809525,3.832667796829521,1,76.52,0,HIGH,QA REVIEW,Lot-level outlier; Abnormal early drift,validation
FPGA_0203,LOT_K11,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,9.104705,10.138678,12.960147,15.511525,9.512526,10.138678,12.486959,14.433029,0.4078210000000002,0.4766750000000002,0.7522159999999989,0.8727159999999987,-0.6744907594765952,0.0,0.42429426321058133,0.8335307088817805,1.0339730000000014,11.356468990483508,0.04308220833333339,16.34251600000001,15.511525,6.4068200000000015,0.03813583333333334,0.05410567172619048,-0.015969838392857136,0.6744907594765952,0,42.31,0,REVIEW,QA REVIEW,Abnormal early drift,test
FPGA_0207,LOT_K11,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,10.097991,10.615353,12.486959,14.433029,9.512526,10.138678,12.486959,14.433029,0.4078210000000002,0.4766750000000002,0.7522159999999989,0.8727159999999987,0.9682942577674158,0.6744907594765952,0.0,0.0,0.5173620000000003,5.123415142675412,0.021556750000000013,13.719525000000003,14.433029,4.335037999999999,0.025803797619047615,0.05410567172619048,-0.02830187410714286,0.9682942577674158,0,45.49,0,REVIEW,QA REVIEW,Abnormal early drift,test
FPGA_0211,LOT_K11,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,9.512526,9.582937,11.080744,12.172243,9.512526,10.138678,12.486959,14.433029,0.4078210000000002,0.4766750000000002,0.7522159999999989,0.8727159999999987,0.0,-0.7863684253679827,-1.2609131198184864,-1.7472800615023165,0.070411,0.7401924578182494,0.0029337916666666666,10.005403,12.172243,2.6597170000000006,0.015831648809523813,0.05410567172619048,-0.038274022916666664,0.7863684253679827,0,13.7,0,NORMAL,PASS,Within learned lot behavior,test
FPGA_0215,LOT_K11,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,10.442536,11.084341,13.239175,15.227304,9.512526,10.138678,12.486959,14.433029,0.4078210000000002,0.4766750000000002,0.7522159999999989,0.8727159999999987,1.5381335223562023,1.3381044843528924,0.6744907594765952,0.6138665361735937,0.6418049999999997,6.146064519193419,0.026741874999999988,14.935170999999999,15.227304,4.784768,0.028480761904761905,0.05410567172619048,-0.025624909821428572,1.5381335223562023,0,51.66,0,REVIEW,QA REVIEW,Abnormal early drift,test
FPGA_0219,LOT_K11,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,9.246612,9.748704,11.5711,13.560313,9.512526,10.138678,12.486959,14.433029,0.4078210000000002,0.4766750000000002,0.7522159999999989,0.8727159999999987,-0.4397923005815256,-0.5518096385086819,-0.821224797775475,-0.6744907594765952,0.5020919999999993,5.430010473025139,0.02092049999999997,12.761255999999996,13.560313,4.313701,0.025676791666666667,0.05410567172619048,-0.02842888005952381,0.5518096385086819,0,40.98,0,REVIEW,QA REVIEW,Abnormal early drift,test
FPGA_0222,LOT_L12,FPGA,Leakage Current (µA),µA,0.0,50.0,gradual_drift,10.636351,13.548818,22.974659,32.395247,10.547977,12.749115,22.358086,32.007026,0.08837399999999995,0.7997030000000009,1.7964839999999995,5.796579999999999,0.6744907594765951,0.6744907594765952,0.23149262172263274,0.04517344315695799,2.9124670000000012,27.38220090705921,0.12135279166666672,31.023620000000008,32.395247,21.758896,0.1295172380952381,0.05410567172619048,0.07541156636904763,0.6744907594765952,1,42.31,1,CRITICAL,HOLD / REJECT,Abnormal early drift; Drift above learned safety slope,test
FPGA_0226,LOT_L12,FPGA,Leakage Current (µA),µA,0.0,50.0,accelerating_drift,10.601349,13.141638,24.15457,37.803606,10.547977,12.749115,22.358086,32.007026,0.08837399999999995,0.7997030000000009,1.7964839999999995,5.796579999999999,0.40734741909142663,0.33106432810935016,0.6744907594765952,0.6744907594765952,2.5402889999999996,23.96194106995251,0.10584537499999998,28.383371999999994,37.803606,27.202257000000003,0.16191819642857144,0.05410567172619048,0.10781252470238097,0.40734741909142663,1,39.41,1,CRITICAL,HOLD / REJECT,Abnormal early drift; Drift above learned safety slope,test
FPGA_0230,LOT_L12,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,10.547977,11.342062,14.288177,17.071956,10.547977,12.749115,22.358086,32.007026,0.08837399999999995,0.7997030000000009,1.7964839999999995,5.796579999999999,0.0,-1.1867458876530663,-3.029851114909464,-1.7378465762805166,0.7940850000000008,7.528315619194097,0.033086875000000036,16.106572000000007,17.071956,6.523979000000001,0.038833208333333334,0.05410567172619048,-0.015272463392857143,1.1867458876530663,0,47.86,0,REVIEW,QA REVIEW,Abnormal early drift,test
FPGA_0234,LOT_L12,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,10.289447,11.150355,14.219377,17.401515,10.547977,12.749115,22.358086,32.007026,0.08837399999999995,0.7997030000000009,1.7964839999999995,5.796579999999999,-1.9731606133872461,-1.3484366653880258,-3.0556821071431766,-1.69949905063568,0.8609080000000002,8.366902516724178,0.035871166666666676,16.315803000000002,17.401515,7.112068000000001,0.0423337380952381,0.05410567172619048,-0.011771933630952379,1.9731606133872461,0,56.38,0,REVIEW,QA REVIEW,Abnormal early drift,test
FPGA_0238,LOT_L12,FPGA,Leakage Current (µA),µA,0.0,50.0,gradual_drift,9.444045,12.749115,22.358086,32.007026,10.547977,12.749115,22.358086,32.007026,0.08837399999999995,0.7997030000000009,1.7964839999999995,5.796579999999999,-8.425463746017124,0.0,0.0,0.0,3.3050700000000006,34.99633896280673,0.13771125000000004,32.57953500000001,32.007026,22.562981000000004,0.13430345833333335,0.05410567172619048,0.08019778660714287,8.425463746017124,1,100.0,1,CRITICAL,HOLD / REJECT,Lot-level outlier; Abnormal early drift; Drift above learned safety slope,test
Microprocessor_0002,LOT_A01,Microprocessor,Supply Current (mA),mA,80.0,140.0,sudden_jump,104.691994,107.434627,126.299807,135.357164,74.089505,76.9284575,86.5037595,96.8703165,27.8672405,29.010908,33.02880999999999,33.808141500000005,0.7406939358593523,0.709254926966669,0.812686448662294,0.7678334817705049,2.742633000000012,2.6197160787672193,0.1142763750000005,123.89042500000008,135.357164,30.665170000000018,0.18253077380952393,0.13481568452380951,0.04771508928571441,0.7406939358593523,0,26.36,0,NORMAL,PASS,Abnormal early drift; Drift above learned safety slope,train
Microprocessor_0006,LOT_A01,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,100.488583,103.746558,111.011365,118.804779,74.089505,76.9284575,86.5037595,96.8703165,27.8672405,29.010908,33.02880999999999,33.808141500000005,0.6389557720902389,0.6235089564919739,0.5004768093869498,0.4376044234888183,3.2579749999999876,3.2421344820833897,0.1357489583333328,123.29440799999992,118.804779,18.31619599999999,0.10902497619047613,0.13481568452380951,-0.025790708333333384,0.6389557720902389,0,29.62,0,NORMAL,PASS,Abnormal early drift,train
Microprocessor_0010,LOT_A01,Microprocessor,Supply Current (mA),mA,80.0,140.0,sudden_jump,102.215694,105.901606,128.079142,140.541727,74.089505,76.9284575,86.5037595,96.8703165,27.8672405,29.010908,33.02880999999999,33.808141500000005,0.6807582752871514,0.6736128678286519,0.8490227567373739,0.8712683255765229,3.685912000000002,3.606013769275002,0.15357966666666675,128.01707800000003,140.541727,38.32603300000001,0.22813114880952387,0.13481568452380951,0.09331546428571436,0.6807582752871514,0,32.62,1,CRITICAL,HOLD / REJECT,Abnormal early drift; Predicted value near limit; Drift above learned safety slope,train
Microprocessor_0014,LOT_A01,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,103.675144,105.647376,110.489569,116.41016,74.089505,76.9284575,86.5037595,96.8703165,27.8672405,29.010908,33.02880999999999,33.808141500000005,0.7160823878026378,0.6677021329498354,0.4898210642864801,0.3898304756671943,1.972231999999991,1.9023190360844746,0.08217633333333296,117.48076799999994,116.41016,12.735016000000002,0.07580366666666667,0.13481568452380951,-0.05901201785714284,0.7160823878026378,0,21.07,0,NORMAL,PASS,Abnormal early drift,train
Microprocessor_0018,LOT_A01,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,104.857802,107.568941,116.688707,125.999752,74.089505,76.9284575,86.5037595,96.8703165,27.8672405,29.010908,33.02880999999999,33.808141500000005,0.7447071055109116,0.7123776679669966,0.6164154313775202,0.5811480371826855,2.7111389999999886,2.5855386516684646,0.11296412499999953,123.83577499999993,125.999752,21.141949999999994,0.12584494047619044,0.13481568452380951,-0.008970744047619078,0.7447071055109116,0,26.17,0,NORMAL,PASS,Abnormal early drift,train
Microprocessor_0021,LOT_B02,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,104.965659,107.418555,114.95714,122.799804,74.2285325,76.25891899999999,81.74678449999999,87.21253,28.3434895,29.11558949999999,32.77209199999999,35.6832935,0.7314522016462787,0.721843071412113,0.6835107720215949,0.6726757850410217,2.4528959999999955,2.3368557139244897,0.10220399999999981,122.13593099999997,122.799804,17.834144999999992,0.10615562499999995,0.13481568452380951,-0.028660059523809567,0.7314522016462787,0,24.28,0,NORMAL,PASS,Abnormal early drift,train
Microprocessor_0025,LOT_B02,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,100.772402,104.358997,115.478912,126.063636,74.2285325,76.25891899999999,81.74678449999999,87.21253,28.3434895,29.11558949999999,32.77209199999999,35.6832935,0.6316651553614325,0.6509654544886195,0.6942494942415136,0.7343692081686828,3.5865950000000026,3.559104406383012,0.14944145833333344,125.87856700000002,126.063636,25.291234000000003,0.15054305952380953,0.13481568452380951,0.015727375000000016,0.6509654544886195,0,31.97,0,NORMAL,PASS,Abnormal early drift; Drift above learned safety slope,train
Microprocessor_0029,LOT_B02,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,105.621571,108.392238,117.846222,127.053459,74.2285325,76.25891899999999,81.74678449999999,87.21253,28.3434895,29.11558949999999,32.77209199999999,35.6832935,0.7470609566314337,0.7443993787868772,0.7429717033643412,0.7530789852529478,2.770667000000003,2.6232018457669057,0.11544445833333346,125.01624000000002,127.053459,21.431888,0.1275707619047619,0.13481568452380951,-0.007244922619047606,0.7470609566314337,0,26.46,0,NORMAL,PASS,Abnormal early drift,train
Microprocessor_0033,LOT_B02,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,103.247181,104.071017,108.056563,110.811601,74.2285325,76.25891899999999,81.74678449999999,87.21253,28.3434895,29.11558949999999,32.77209199999999,35.6832935,0.6905575358231512,0.6442941195697757,0.541488241950682,0.44607304316604324,0.823836,0.7979259017251038,0.0343265,109.014033,110.811601,7.564419999999998,0.04502630952380952,0.13481568452380951,-0.089789375,0.6905575358231512,0,13.07,0,NORMAL,PASS,Within learned lot behavior,train
Microprocessor_0037,LOT_B02,Microprocessor,Supply Current (mA),mA,80.0,140.0,gradual_drift,103.917369,110.673694,131.316851,151.909219,74.2285325,76.25891899999999,81.74678449999999,87.21253,28.3434895,29.11558949999999,32.77209199999999,35.6832935,0.7065060171529499,0.7972515111523383,1.020214144427837,1.222906145118894,6.756325000000004,6.501632080388799,0.2815135416666668,151.21164400000004,151.909219,47.991850000000014,0.2856657738095239,0.13481568452380951,0.1508500892857144,0.7972515111523383,1,43.64,1,CRITICAL,HOLD / REJECT,Abnormal early drift; Predicted value near limit; Drift above learned safety slope,train
Microprocessor_0044,LOT_C03,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,103.260095,106.397571,116.346287,126.489697,73.881106,76.695573,86.9983025,96.4695165,27.872337,29.394579999999994,33.06388749999999,35.924873500000004,0.7109506677988479,0.6815448014223138,0.5986877482120745,0.5636299413850261,3.1374759999999924,3.0384206018791597,0.13072816666666634,125.22242699999995,126.489697,23.229602,0.13827144047619047,0.13481568452380951,0.0034557559523809567,0.7109506677988479,0,28.97,0,NORMAL,PASS,Abnormal early drift; Drift above learned safety slope,train
Microprocessor_0048,LOT_C03,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,100.280364,103.78349,113.82099,123.953127,73.881106,76.695573,86.9983025,96.4695165,27.872337,29.394579999999994,33.06388749999999,35.924873500000004,0.6388432939096058,0.6215618563003444,0.5471726475925852,0.5160057507037269,3.5031259999999946,3.493331954798244,0.14596358333333312,124.80224599999997,123.953127,23.67276299999999,0.1409093035714285,0.13481568452380951,0.006093619047618987,0.6388432939096058,0,31.37,0,NORMAL,PASS,Abnormal early drift; Drift above learned safety slope,train
Microprocessor_0052,LOT_C03,Microprocessor,Supply Current (mA),mA,80.0,140.0,latent_defect,101.10257,105.694512,123.670406,143.446616,73.881106,76.695573,86.9983025,96.4695165,27.872337,29.394579999999994,33.06388749999999,35.924873500000004,0.6587400951497103,0.6654123443888453,0.7480969968010965,0.8819966901139564,4.591942000000003,4.541864761696961,0.1913309166666668,133.24616400000002,143.446616,42.344046000000006,0.2520478928571429,0.13481568452380951,0.1172322083333334,0.6654123443888453,1,39.0,1,CRITICAL,HOLD / REJECT,Abnormal early drift; Predicted value near limit; Drift above learned safety slope,train
Microprocessor_0056,LOT_C03,Microprocessor,Supply Current (mA),mA,80.0,140.0,gradual_drift,102.527978,109.894635,132.850759,154.941186,73.881106,76.695573,86.9983025,96.4695165,27.872337,29.394579999999994,33.06388749999999,35.924873500000004,0.6932339563743366,0.7617887563724528,0.9353727146740553,1.0978076448597505,7.366656999999989,7.185021243664816,0.3069440416666662,154.09457699999993,154.941186,52.41320799999998,0.3119833809523809,0.13481568452380951,0.17716769642857136,0.7617887563724528,1,43.25,1,CRITICAL,HOLD / REJECT,Abnormal early drift; Predicted value near limit; Drift above learned safety slope,train
Microprocessor_0060,LOT_C03,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,106.758168,108.64063,114.989981,122.242198,73.881106,76.695573,86.9983025,96.4695165,27.872337,29.394579999999994,33.06388749999999,35.924873500000004,0.7956015499431964,0.7330142413143216,0.5710196204390573,0.4838829987441263,1.8824620000000039,1.7632955260153995,0.07843591666666683,119.93540200000002,122.242198,15.484030000000004,0.09216684523809526,0.13481568452380951,-0.04264883928571425,0.7956015499431964,0,20.96,0,NORMAL,PASS,Abnormal early drift,train
Microprocessor_0063,LOT_D04,Microprocessor,Supply Current (mA),mA,80.0,140.0,lot_outlier,109.240329,110.606154,114.867395,119.059817,74.25391450000001,75.728733,83.821222,93.3472895,26.865483000000008,27.375659000000006,30.933135,30.816577499999994,0.878376662257215,0.859321712725708,0.6769555302303424,0.562777037830948,1.365825000000001,1.2502937445382472,0.05690937500000004,118.80110400000001,119.059817,9.819487999999993,0.05844933333333329,0.13481568452380951,-0.07636635119047622,0.878376662257215,0,18.27,0,NORMAL,PASS,Abnormal early drift,train
Microprocessor_0067,LOT_D04,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,99.357735,101.241747,105.028971,109.736341,74.25391450000001,75.728733,83.821222,93.3472895,26.865483000000008,27.375659000000006,30.933135,30.816577499999994,0.6302620710302924,0.6285982810275728,0.46243068249626157,0.35871159908448724,1.8840119999999985,1.8961905683538363,0.07850049999999993,112.545819,109.736341,10.37860599999999,0.06177741666666661,0.13481568452380951,-0.0730382678571429,0.6302620710302924,0,20.1,0,NORMAL,PASS,Abnormal early drift,train
Microprocessor_0071,LOT_D04,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,99.748116,100.995133,105.051475,108.90703,74.25391450000001,75.728733,83.821222,93.3472895,26.865483000000008,27.375659000000006,30.933135,30.816577499999994,0.6400630627777785,0.622522121759313,0.46292137766994057,0.34056024511819144,1.2470169999999996,1.250165968046955,0.05195904166666665,108.477235,108.90703,9.15891400000001,0.054517345238095295,0.13481568452380951,-0.08029833928571423,0.6400630627777785,0,15.69,0,NORMAL,PASS,Abnormal early drift,train
Microprocessor_0075,LOT_D04,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,106.176383,108.841714,117.488796,125.568328,74.25391450000001,75.728733,83.821222,93.3472895,26.865483000000008,27.375659000000006,30.933135,30.816577499999994,0.8014525561640815,0.8158488423319437,0.7341146494525841,0.7052305769188553,2.665330999999995,2.510286115133527,0.11105545833333312,124.83369999999996,125.568328,19.391944999999993,0.115428244047619,0.13481568452380951,-0.01938744047619051,0.8158488423319437,0,26.41,0,NORMAL,PASS,Abnormal early drift,train
Microprocessor_0079,LOT_D04,Microprocessor,Supply Current (mA),mA,80.0,140.0,lot_outlier,112.403207,113.617907,118.035169,122.759406,74.25391450000001,75.728733,83.821222,93.3472895,26.865483000000008,27.375659000000006,30.933135,30.816577499999994,0.9577845770284406,0.9335263033193413,0.7460282023377833,0.6437509420343352,1.2147000000000077,1.0806631166671319,0.05061250000000032,120.90610700000005,122.759406,10.356199000000004,0.06164404166666669,0.13481568452380951,-0.07317164285714282,0.9577845770284406,0,17.94,0,NORMAL,PASS,Within learned lot behavior,train
Microprocessor_0082,LOT_E05,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,103.400181,105.681111,111.82073,117.541072,72.821643,75.428572,83.521536,91.56293600000001,26.689766999999996,28.2637205,27.751222,25.947177999999994,0.7727658813695877,0.7219522994577205,0.6878091657958525,0.6752955053696504,2.280929999999998,2.2059245718341614,0.09503874999999991,119.36669099999999,117.541072,14.140890999999996,0.08417197023809522,0.13481568452380951,-0.05064371428571429,0.7727658813695877,0,23.81,0,NORMAL,PASS,Abnormal early drift,train
Microprocessor_0086,LOT_E05,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,102.316861,104.301414,110.360583,116.858737,72.821643,75.428572,83.521536,91.56293600000001,26.689766999999996,28.2637205,27.751222,25.947177999999994,0.7453887472958363,0.6890269498959888,0.652320434561694,0.6575583683149981,1.9845529999999911,1.9396148206696755,0.08268970833333296,116.20873199999994,116.858737,14.541876000000002,0.08655878571428573,0.13481568452380951,-0.04825689880952379,0.7453887472958363,0,21.65,0,NORMAL,PASS,Abnormal early drift,train
Microprocessor_0090,LOT_E05,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,102.602398,104.592364,110.724786,117.479156,72.821643,75.428572,83.521536,91.56293600000001,26.689766999999996,28.2637205,27.751222,25.947177999999994,0.7526046989371025,0.6959702355992889,0.661172353157338,0.6736860135835399,1.9899660000000097,1.939492681252937,0.0829152500000004,116.53216000000006,117.479156,14.87675800000001,0.08855213095238101,0.13481568452380951,-0.0462635535714285,0.7526046989371025,0,21.73,0,NORMAL,PASS,Abnormal early drift,train
Microprocessor_0094,LOT_E05,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,99.048063,101.133209,107.766806,114.152337,72.821643,75.428572,83.521536,91.56293600000001,26.689766999999996,28.2637205,27.751222,25.947177999999994,0.6627812803368487,0.6134203079244356,0.5892789361137003,0.5872061399745035,2.0851459999999946,2.1051860448800443,0.08688108333333311,113.64408499999996,114.152337,15.104274000000004,0.08990639285714289,0.13481568452380951,-0.04490929166666663,0.6627812803368487,0,21.92,0,NORMAL,PASS,Abnormal early drift,train
Microprocessor_0098,LOT_E05,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,104.753552,107.594451,117.604471,127.143237,72.821643,75.428572,83.521536,91.56293600000001,26.689766999999996,28.2637205,27.751222,25.947177999999994,0.8069676124541489,0.7676126062717846,0.8283824299103454,0.9249015150663343,2.8408990000000074,2.711983456179135,0.11837079166666697,124.63984500000005,127.143237,22.389685,0.13327193452380953,0.13481568452380951,-0.0015437499999999826,0.8069676124541489,0,27.73,0,NORMAL,PASS,Abnormal early drift,train
Microprocessor_0101,LOT_F06,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,103.769687,106.453047,115.414609,123.941585,75.9371085,77.7877175,85.35840449999999,94.17892950000001,28.73251700000001,28.703573,29.62176850000001,28.870124499999996,0.6533648622101905,0.6735920947925838,0.6843829125255927,0.6953429006596512,2.6833599999999933,2.5858804026266293,0.11180666666666639,122.55320699999996,123.941585,20.171898,0.12007082142857142,0.13481568452380951,-0.014744863095238092,0.6735920947925838,0,25.4,0,NORMAL,PASS,Abnormal early drift,train
Microprocessor_0105,LOT_F06,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,104.54695,106.724037,114.545737,122.156523,75.9371085,77.7877175,85.35840449999999,94.17892950000001,28.73251700000001,28.703573,29.62176850000001,28.870124499999996,0.6716109737911234,0.6799599518851681,0.6645986064275977,0.6536386182935393,2.177087,2.0824012560863805,0.09071195833333334,119.786559,122.156523,17.60957300000001,0.10481888690476197,0.13481568452380951,-0.02999679761904754,0.6799599518851681,0,21.94,0,NORMAL,PASS,Abnormal early drift,train
Microprocessor_0109,LOT_F06,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,104.649417,106.159287,109.618963,113.104287,75.9371085,77.7877175,85.35840449999999,94.17892950000001,28.73251700000001,28.703573,29.62176850000001,28.870124499999996,0.6740163685099813,0.6666891769745185,0.5524154483886188,0.44215184293857385,1.5098700000000065,1.4427887352683546,0.06291125000000027,115.21850700000005,113.104287,8.45487,0.05032660714285714,0.13481568452380951,-0.08448907738095238,0.6740163685099813,0,17.4,0,NORMAL,PASS,Abnormal early drift,train
Microprocessor_0113,LOT_F06,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,104.689834,106.529534,114.151514,121.223159,75.9371085,77.7877175,85.35840449999999,94.17892950000001,28.73251700000001,28.703573,29.62176850000001,28.870124499999996,0.6749651504432093,0.6753894241606067,0.6556221075844196,0.631832498502538,1.8396999999999935,1.757286194569755,0.0766541666666664,117.56773399999996,121.223159,16.53332499999999,0.09841264880952376,0.13481568452380951,-0.036403035714285756,0.6753894241606067,0,19.62,0,NORMAL,PASS,Abnormal early drift,train
Microprocessor_0117,LOT_F06,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,104.127291,105.94195,111.849179,117.536819,75.9371085,77.7877175,85.35840449999999,94.17892950000001,28.73251700000001,28.703573,29.62176850000001,28.870124499999996,0.6617595529207839,0.6615820846208117,0.6031976994090757,0.5457087872490949,1.814659000000006,1.7427314036240564,0.07561079166666691,116.82990400000004,117.536819,13.409527999999995,0.07981861904761901,0.13481568452380951,-0.0549970654761905,0.6617595529207839,0,19.37,0,NORMAL,PASS,Abnormal early drift,train
Microprocessor_0124,LOT_G07,Microprocessor,Supply Current (mA),mA,80.0,140.0,lot_outlier,110.312241,112.741873,121.10236,129.08436,74.8501905,76.66852750000001,81.991973,87.308147,28.290399999999998,29.294553,32.358587,35.252264,0.8454749800053155,0.8305686795479217,0.8152270255513184,0.7993151768756188,2.429631999999998,2.202504434661968,0.10123466666666658,127.31966499999999,129.08436,18.772119000000004,0.1117388035714286,0.13481568452380951,-0.023076880952380918,0.8454749800053155,0,24.58,0,NORMAL,PASS,Abnormal early drift; Predicted value near limit,train
Microprocessor_0128,LOT_G07,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,102.486664,103.77271,108.03767,112.065697,74.8501905,76.66852750000001,81.991973,87.308147,28.290399999999998,29.294553,32.358587,35.252264,0.6589000509101959,0.624058699220201,0.5429032469998545,0.4736926599176659,1.286045999999999,1.2548422885537565,0.05358524999999995,111.488986,112.065697,9.579032999999995,0.05701805357142854,0.13481568452380951,-0.07779763095238097,0.6589000509101959,0,15.92,0,NORMAL,PASS,Abnormal early drift,train
Microprocessor_0132,LOT_G07,Microprocessor,Supply Current (mA),mA,80.0,140.0,accelerating_drift,104.740729,110.217637,135.520571,166.373398,74.8501905,76.66852750000001,81.991973,87.308147,28.290399999999998,29.294553,32.358587,35.252264,0.7126407549567845,0.7724495521887105,1.1157639460195634,1.5127760644024917,5.476907999999995,5.229014588966623,0.22820449999999978,143.07908499999996,166.373398,61.63266900000001,0.36686112500000007,0.13481568452380951,0.23204544047619055,0.7724495521887105,1,43.37,1,CRITICAL,HOLD / REJECT,Abnormal early drift; Predicted value near limit; Drift above learned safety slope,train
Microprocessor_0136,LOT_G07,Microprocessor,Supply Current (mA),mA,80.0,140.0,accelerating_drift,100.98185,106.186026,131.233138,162.767838,74.8501905,76.66852750000001,81.991973,87.308147,28.290399999999998,29.294553,32.358587,35.252264,0.6230227519773063,0.6796239553856395,1.0263955832917655,1.4437899447382785,5.204176000000004,5.153575617796668,0.21684066666666682,137.41108200000002,162.767838,61.78598800000002,0.3677737380952382,0.13481568452380951,0.2329580535714287,0.6796239553856395,1,42.36,1,CRITICAL,HOLD / REJECT,Abnormal early drift; Predicted value near limit; Drift above learned safety slope,train
Microprocessor_0140,LOT_G07,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,106.728188,109.414648,117.629568,125.169303,74.8501905,76.66852750000001,81.991973,87.308147,28.290399999999998,29.294553,32.358587,35.252264,0.7600251231643247,0.7539611779007891,0.7428392505973551,0.7244073704061064,2.6864599999999967,2.5171044785282,0.11193583333333319,125.53340799999998,125.169303,18.441114999999996,0.10976854166666665,0.13481568452380951,-0.025047142857142865,0.7600251231643247,0,25.85,0,NORMAL,PASS,Abnormal early drift,train
Microprocessor_0143,LOT_H08,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,103.022467,105.753145,112.736951,120.427726,75.8337185,77.4476835,82.541493,88.2837965,28.8837595,29.064231499999998,31.074785000000002,34.1056155,0.6349090264715416,0.6568820587762843,0.6554046117829498,0.6356954156425397,2.7306779999999975,2.650565531497122,0.1137782499999999,122.13721299999999,120.427726,17.405259,0.10360273214285715,0.13481568452380951,-0.03121295238095237,0.6568820587762843,0,25.67,0,NORMAL,PASS,Abnormal early drift,train
Microprocessor_0147,LOT_H08,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,105.02575,105.950533,108.988598,112.462301,75.8337185,77.4476835,82.541493,88.2837965,28.8837595,29.064231499999998,31.074785000000002,34.1056155,0.6816894974180798,0.6614628226623536,0.5740450959646947,0.47816694184021624,0.9247829999999908,0.8805297748409231,0.03853262499999962,111.49923099999994,112.462301,7.436550999999994,0.04426518452380949,0.13481568452380951,-0.09055050000000003,0.6816894974180798,0,13.55,0,NORMAL,PASS,Within learned lot behavior,train
Microprocessor_0151,LOT_H08,Microprocessor,Supply Current (mA),mA,80.0,140.0,gradual_drift,104.727428,112.464965,135.330387,158.004558,75.8337185,77.4476835,82.541493,88.2837965,28.8837595,29.064231499999998,31.074785000000002,34.1056155,0.6747231109146686,0.812642604836833,1.1458042656124403,1.378834795560912,7.737537000000003,7.388262222958443,0.32239737500000015,158.89018700000003,158.004558,53.27713,0.3171257738095238,0.13481568452380951,0.18231008928571427,0.812642604836833,1,43.8,1,CRITICAL,HOLD / REJECT,Abnormal early drift; Predicted value near limit; Drift above learned safety slope,train
