component_id,lot_id,component_type,parameter,unit,temperature_C,time_h,parameter_value,datasheet_min,datasheet_max,failure_mode,lot_median,lot_mad,robust_z,anomaly_label_early,anomaly_score,future_failure_label_168h,risk_level_168h,qa_recommendation,split,observed_early_measurement,prediction_target,datasheet_pass
FPGA_0127,LOT_G07,FPGA,Leakage Current (µA),µA,125.93,96,18.460586,0.0,50.0,gradual_drift,15.66871,2.8184250000000013,0.6681371913762036,1,58.08,0,REVIEW,QA REVIEW,train,False,,True
FPGA_0127,LOT_G07,FPGA,Leakage Current (µA),µA,125.45,168,25.339137,0.0,50.0,gradual_drift,18.229086,4.639914999999999,1.0335671448522932,1,58.08,0,REVIEW,QA REVIEW,train,False,25.339137,True
FPGA_0131,LOT_G07,FPGA,Leakage Current (µA),µA,125.13,0,10.21847,0.0,50.0,gradual_drift,10.649934,0.431464,-0.6744907594765952,1,46.13,1,CRITICAL,HOLD / REJECT,train,True,,True
FPGA_0131,LOT_G07,FPGA,Leakage Current (µA),µA,125.2,24,12.795716,0.0,50.0,gradual_drift,11.643199,0.7568139999999985,1.0271507485851077,1,46.13,1,CRITICAL,HOLD / REJECT,train,True,,True
FPGA_0131,LOT_G07,FPGA,Leakage Current (µA),µA,124.81,96,19.867285,0.0,50.0,gradual_drift,15.66871,2.8184250000000013,1.0047810534143868,1,46.13,1,CRITICAL,HOLD / REJECT,train,False,,True
FPGA_0131,LOT_G07,FPGA,Leakage Current (µA),µA,124.97,168,26.764586,0.0,50.0,gradual_drift,18.229086,4.639914999999999,1.2407804620370162,1,46.13,1,CRITICAL,HOLD / REJECT,train,False,26.764586,True
FPGA_0135,LOT_G07,FPGA,Leakage Current (µA),µA,125.6,0,10.649934,0.0,50.0,healthy,10.649934,0.431464,0.0,0,37.47,0,REVIEW,QA REVIEW,train,True,,True
FPGA_0135,LOT_G07,FPGA,Leakage Current (µA),µA,125.76,24,11.147187,0.0,50.0,healthy,11.643199,0.7568139999999985,-0.442057771908956,0,37.47,0,REVIEW,QA REVIEW,train,True,,True
FPGA_0135,LOT_G07,FPGA,Leakage Current (µA),µA,124.62,96,12.850285,0.0,50.0,healthy,15.66871,2.8184250000000013,-0.6744907594765952,0,37.47,0,REVIEW,QA REVIEW,train,False,,True
FPGA_0135,LOT_G07,FPGA,Leakage Current (µA),µA,124.94,168,14.590543,0.0,50.0,healthy,18.229086,4.639914999999999,-0.5289242650906857,0,37.47,0,REVIEW,QA REVIEW,train,False,14.590543,True
FPGA_0139,LOT_G07,FPGA,Leakage Current (µA),µA,124.62,0,12.247399,0.0,50.0,lot_outlier,10.649934,0.431464,2.497254420038008,0,62.05,0,HIGH,QA REVIEW,train,True,,True
FPGA_0139,LOT_G07,FPGA,Leakage Current (µA),µA,125.36,24,13.063728,0.0,50.0,lot_outlier,11.643199,0.7568139999999985,1.266009460803487,0,62.05,0,HIGH,QA REVIEW,train,True,,True
FPGA_0139,LOT_G07,FPGA,Leakage Current (µA),µA,125.65,96,15.66871,0.0,50.0,lot_outlier,15.66871,2.8184250000000013,0.0,0,62.05,0,HIGH,QA REVIEW,train,False,,True
FPGA_0139,LOT_G07,FPGA,Leakage Current (µA),µA,126.44,168,18.229086,0.0,50.0,lot_outlier,18.229086,4.639914999999999,0.0,0,62.05,0,HIGH,QA REVIEW,train,False,18.229086,True
FPGA_0142,LOT_H08,FPGA,Leakage Current (µA),µA,121.18,0,10.542907,0.0,50.0,gradual_drift,9.632099,0.3702380000000005,1.6592882947113952,1,77.58,1,CRITICAL,HOLD / REJECT,train,True,,True
FPGA_0142,LOT_H08,FPGA,Leakage Current (µA),µA,120.54,24,13.60734,0.0,50.0,gradual_drift,10.728248,0.4940460000000009,3.9306480564218433,1,77.58,1,CRITICAL,HOLD / REJECT,train,True,,True
FPGA_0142,LOT_H08,FPGA,Leakage Current (µA),µA,120.93,96,22.459252,0.0,50.0,gradual_drift,15.145993,1.5099719999999976,3.2667662825264654,1,77.58,1,CRITICAL,HOLD / REJECT,train,False,,True
FPGA_0142,LOT_H08,FPGA,Leakage Current (µA),µA,120.94,168,31.385653,0.0,50.0,gradual_drift,19.442677,2.5025720000000007,3.218859218696105,1,77.58,1,CRITICAL,HOLD / REJECT,train,False,31.385653,True
FPGA_0146,LOT_H08,FPGA,Leakage Current (µA),µA,121.22,0,9.308732,0.0,50.0,healthy,9.632099,0.3702380000000005,-0.5891022893913337,0,42.31,0,REVIEW,QA REVIEW,train,True,,True
FPGA_0146,LOT_H08,FPGA,Leakage Current (µA),µA,121.57,24,10.234202,0.0,50.0,healthy,10.728248,0.4940460000000009,-0.6744907594765952,0,42.31,0,REVIEW,QA REVIEW,train,True,,True
FPGA_0146,LOT_H08,FPGA,Leakage Current (µA),µA,121.65,96,12.077973,0.0,50.0,healthy,15.145993,1.5099719999999976,-1.370456630910631,0,42.31,0,REVIEW,QA REVIEW,train,False,,True
FPGA_0146,LOT_H08,FPGA,Leakage Current (µA),µA,120.81,168,14.322549,0.0,50.0,healthy,19.442677,2.5025720000000007,-1.379971894250147,0,42.31,0,REVIEW,QA REVIEW,train,False,14.322549,True
FPGA_0150,LOT_H08,FPGA,Leakage Current (µA),µA,120.91,0,9.261861,0.0,50.0,healthy,9.632099,0.3702380000000005,-0.6744907594765953,0,42.31,0,REVIEW,QA REVIEW,train,True,,True
FPGA_0150,LOT_H08,FPGA,Leakage Current (µA),µA,121.23,24,10.728248,0.0,50.0,healthy,10.728248,0.4940460000000009,0.0,0,42.31,0,REVIEW,QA REVIEW,train,True,,True
FPGA_0150,LOT_H08,FPGA,Leakage Current (µA),µA,121.0,96,15.145993,0.0,50.0,healthy,15.145993,1.5099719999999976,0.0,0,42.31,0,REVIEW,QA REVIEW,train,False,,True
FPGA_0150,LOT_H08,FPGA,Leakage Current (µA),µA,121.34,168,19.442677,0.0,50.0,healthy,19.442677,2.5025720000000007,0.0,0,42.31,0,REVIEW,QA REVIEW,train,False,19.442677,True
FPGA_0154,LOT_H08,FPGA,Leakage Current (µA),µA,120.54,0,10.957734,0.0,50.0,healthy,9.632099,0.3702380000000005,2.415010231091231,0,61.16,0,HIGH,QA REVIEW,train,True,,True
FPGA_0154,LOT_H08,FPGA,Leakage Current (µA),µA,120.94,24,12.285206,0.0,50.0,healthy,10.728248,0.4940460000000009,2.125619444126982,0,61.16,0,HIGH,QA REVIEW,train,True,,True
FPGA_0154,LOT_H08,FPGA,Leakage Current (µA),µA,121.09,96,16.655965,0.0,50.0,healthy,15.145993,1.5099719999999976,0.6744907594765952,0,61.16,0,HIGH,QA REVIEW,train,False,,True
FPGA_0154,LOT_H08,FPGA,Leakage Current (µA),µA,120.8,168,20.757285,0.0,50.0,healthy,19.442677,2.5025720000000007,0.3543118632886516,0,61.16,0,HIGH,QA REVIEW,train,False,20.757285,True
FPGA_0158,LOT_H08,FPGA,Leakage Current (µA),µA,121.39,0,9.632099,0.0,50.0,healthy,9.632099,0.3702380000000005,0.0,0,36.12,0,REVIEW,QA REVIEW,train,True,,True
FPGA_0158,LOT_H08,FPGA,Leakage Current (µA),µA,120.55,24,10.652313,0.0,50.0,healthy,10.728248,0.4940460000000009,-0.103669406939548,0,36.12,0,REVIEW,QA REVIEW,train,True,,True
FPGA_0158,LOT_H08,FPGA,Leakage Current (µA),µA,120.75,96,13.923441,0.0,50.0,healthy,15.145993,1.5099719999999976,-0.5461028595097339,0,36.12,0,REVIEW,QA REVIEW,train,False,,True
FPGA_0158,LOT_H08,FPGA,Leakage Current (µA),µA,121.47,168,16.940105,0.0,50.0,healthy,19.442677,2.5025720000000007,-0.6744907594765952,0,36.12,0,REVIEW,QA REVIEW,train,False,16.940105,True
FPGA_0161,LOT_I09,FPGA,Leakage Current (µA),µA,127.68,0,9.751096,0.0,50.0,sudden_jump,9.751096,0.1754949999999997,0.0,0,42.31,0,REVIEW,QA REVIEW,validation,True,,True
FPGA_0161,LOT_I09,FPGA,Leakage Current (µA),µA,127.48,24,10.393348,0.0,50.0,sudden_jump,10.923572,0.5302240000000005,-0.6744907594765952,0,42.31,0,REVIEW,QA REVIEW,validation,True,,True
FPGA_0161,LOT_I09,FPGA,Leakage Current (µA),µA,127.03,96,16.088701,0.0,50.0,sudden_jump,17.388778,2.0261200000000024,-0.4327926890352255,0,42.31,0,REVIEW,QA REVIEW,validation,False,,True
FPGA_0161,LOT_I09,FPGA,Leakage Current (µA),µA,127.19,168,18.416697,0.0,50.0,sudden_jump,24.572242,6.155545,-0.6744907594765952,0,42.31,0,REVIEW,QA REVIEW,validation,False,18.416697,True
FPGA_0165,LOT_I09,FPGA,Leakage Current (µA),µA,127.33,0,10.185902,0.0,50.0,accelerating_drift,9.751096,0.1754949999999997,1.6711167222141994,1,53.49,1,CRITICAL,HOLD / REJECT,validation,True,,True
FPGA_0165,LOT_I09,FPGA,Leakage Current (µA),µA,127.13,24,12.265277,0.0,50.0,accelerating_drift,10.923572,0.5302240000000005,1.7067647342322183,1,53.49,1,CRITICAL,HOLD / REJECT,validation,True,,True
FPGA_0165,LOT_I09,FPGA,Leakage Current (µA),µA,127.68,96,21.597729,0.0,50.0,accelerating_drift,17.388778,2.0261200000000024,1.4011502559521516,1,53.49,1,CRITICAL,HOLD / REJECT,validation,False,,True
FPGA_0165,LOT_I09,FPGA,Leakage Current (µA),µA,127.23,168,33.79544,0.0,50.0,accelerating_drift,24.572242,6.155545,1.0106273000722137,1,53.49,1,CRITICAL,HOLD / REJECT,validation,False,33.79544,True
FPGA_0169,LOT_I09,FPGA,Leakage Current (µA),µA,127.09,0,9.734707,0.0,50.0,gradual_drift,9.751096,0.1754949999999997,-0.062988854708465,1,53.88,1,CRITICAL,HOLD / REJECT,validation,True,,True
FPGA_0169,LOT_I09,FPGA,Leakage Current (µA),µA,127.43,24,12.293927,0.0,50.0,gradual_drift,10.923572,0.5302240000000005,1.7432100106795407,1,53.88,1,CRITICAL,HOLD / REJECT,validation,True,,True
FPGA_0169,LOT_I09,FPGA,Leakage Current (µA),µA,127.11,96,19.414898,0.0,50.0,gradual_drift,17.388778,2.0261200000000024,0.6744907594765952,1,53.88,1,CRITICAL,HOLD / REJECT,validation,False,,True
FPGA_0169,LOT_I09,FPGA,Leakage Current (µA),µA,127.6,168,26.405498,0.0,50.0,gradual_drift,24.572242,6.155545,0.2008781077475717,1,53.88,1,CRITICAL,HOLD / REJECT,validation,False,26.405498,True
FPGA_0173,LOT_I09,FPGA,Leakage Current (µA),µA,126.98,0,10.304031,0.0,50.0,healthy,9.751096,0.1754949999999997,2.1251291950835727,0,52.71,0,REVIEW,QA REVIEW,validation,True,,True
FPGA_0173,LOT_I09,FPGA,Leakage Current (µA),µA,128.58,24,10.740982,0.0,50.0,healthy,10.923572,0.5302240000000005,-0.2322702627056319,0,52.71,0,REVIEW,QA REVIEW,validation,True,,True
FPGA_0173,LOT_I09,FPGA,Leakage Current (µA),µA,127.41,96,12.576282,0.0,50.0,healthy,17.388778,2.0261200000000024,-1.602069019612891,0,52.71,0,REVIEW,QA REVIEW,validation,False,,True
FPGA_0173,LOT_I09,FPGA,Leakage Current (µA),µA,127.37,168,14.16786,0.0,50.0,healthy,24.572242,6.155545,-1.1400549451047173,0,52.71,0,REVIEW,QA REVIEW,validation,False,14.16786,True
FPGA_0177,LOT_I09,FPGA,Leakage Current (µA),µA,127.64,0,9.575601,0.0,50.0,latent_defect,9.751096,0.1754949999999997,-0.6744907594765952,1,42.31,0,REVIEW,QA REVIEW,validation,True,,True
FPGA_0177,LOT_I09,FPGA,Leakage Current (µA),µA,127.94,24,10.923572,0.0,50.0,latent_defect,10.923572,0.5302240000000005,0.0,1,42.31,0,REVIEW,QA REVIEW,validation,True,,True
FPGA_0177,LOT_I09,FPGA,Leakage Current (µA),µA,127.56,96,17.388778,0.0,50.0,latent_defect,17.388778,2.0261200000000024,0.0,1,42.31,0,REVIEW,QA REVIEW,validation,False,,True
FPGA_0177,LOT_I09,FPGA,Leakage Current (µA),µA,127.67,168,24.572242,0.0,50.0,latent_defect,24.572242,6.155545,0.0,1,42.31,0,REVIEW,QA REVIEW,validation,False,24.572242,True
FPGA_0184,LOT_J10,FPGA,Leakage Current (µA),µA,124.0,0,8.611946,0.0,50.0,healthy,9.932008,0.1067750000000007,-8.338746157210839,1,100.0,0,CRITICAL,HOLD / REJECT,validation,True,,True
FPGA_0184,LOT_J10,FPGA,Leakage Current (µA),µA,123.67,24,9.224359,0.0,50.0,healthy,10.704569,0.4897800000000014,-2.038441682152901,1,100.0,0,CRITICAL,HOLD / REJECT,validation,True,,True
FPGA_0184,LOT_J10,FPGA,Leakage Current (µA),µA,124.15,96,11.059099,0.0,50.0,healthy,13.389481,1.3216509999999992,-1.1892860710207065,1,100.0,0,CRITICAL,HOLD / REJECT,validation,False,,True
FPGA_0184,LOT_J10,FPGA,Leakage Current (µA),µA,124.9,168,13.09457,0.0,50.0,healthy,16.086077,2.146535,-0.9400004325154498,1,100.0,0,CRITICAL,HOLD / REJECT,validation,False,13.09457,True
FPGA_0188,LOT_J10,FPGA,Leakage Current (µA),µA,123.91,0,10.038783,0.0,50.0,healthy,9.932008,0.1067750000000007,0.6744907594765952,0,42.31,0,REVIEW,QA REVIEW,validation,True,,True
FPGA_0188,LOT_J10,FPGA,Leakage Current (µA),µA,124.14,24,10.704569,0.0,50.0,healthy,10.704569,0.4897800000000014,0.0,0,42.31,0,REVIEW,QA REVIEW,validation,True,,True
FPGA_0188,LOT_J10,FPGA,Leakage Current (µA),µA,124.27,96,12.433052,0.0,50.0,healthy,13.389481,1.3216509999999992,-0.4881035330775226,0,42.31,0,REVIEW,QA REVIEW,validation,False,,True
FPGA_0188,LOT_J10,FPGA,Leakage Current (µA),µA,124.66,168,13.939542,0.0,50.0,healthy,16.086077,2.146535,-0.6744907594765952,0,42.31,0,REVIEW,QA REVIEW,validation,False,13.939542,True
FPGA_0192,LOT_J10,FPGA,Leakage Current (µA),µA,124.12,0,9.864509,0.0,50.0,healthy,9.932008,0.1067750000000007,-0.426386811275207,0,39.62,0,REVIEW,QA REVIEW,validation,True,,True
FPGA_0192,LOT_J10,FPGA,Leakage Current (µA),µA,123.76,24,10.583994,0.0,50.0,healthy,10.704569,0.4897800000000014,-0.166047456661949,0,39.62,0,REVIEW,QA REVIEW,validation,True,,True
FPGA_0192,LOT_J10,FPGA,Leakage Current (µA),µA,124.4,96,13.389481,0.0,50.0,healthy,13.389481,1.3216509999999992,0.0,0,39.62,0,REVIEW,QA REVIEW,validation,False,,True
FPGA_0192,LOT_J10,FPGA,Leakage Current (µA),µA,125.04,168,16.086077,0.0,50.0,healthy,16.086077,2.146535,0.0,0,39.62,0,REVIEW,QA REVIEW,validation,False,16.086077,True
FPGA_0196,LOT_J10,FPGA,Leakage Current (µA),µA,123.72,0,9.932008,0.0,50.0,healthy,9.932008,0.1067750000000007,0.0,0,42.31,0,REVIEW,QA REVIEW,validation,True,,True
FPGA_0196,LOT_J10,FPGA,Leakage Current (µA),µA,124.08,24,11.194349,0.0,50.0,healthy,10.704569,0.4897800000000014,0.6744907594765952,0,42.31,0,REVIEW,QA REVIEW,validation,True,,True
FPGA_0196,LOT_J10,FPGA,Leakage Current (µA),µA,123.63,96,15.050728,0.0,50.0,healthy,13.389481,1.3216509999999992,0.8478000248993234,0,42.31,0,REVIEW,QA REVIEW,validation,False,,True
FPGA_0196,LOT_J10,FPGA,Leakage Current (µA),µA,123.55,168,18.883081,0.0,50.0,healthy,16.086077,2.146535,0.8788831079945473,0,42.31,0,REVIEW,QA REVIEW,validation,False,18.883081,True
FPGA_0200,LOT_J10,FPGA,Leakage Current (µA),µA,124.76,0,10.538737,0.0,50.0,healthy,9.932008,0.1067750000000007,3.832667796829521,1,76.52,0,HIGH,QA REVIEW,validation,True,,True
FPGA_0200,LOT_J10,FPGA,Leakage Current (µA),µA,124.77,24,11.531112,0.0,50.0,healthy,10.704569,0.4897800000000014,1.1382572089715024,1,76.52,0,HIGH,QA REVIEW,validation,True,,True
FPGA_0200,LOT_J10,FPGA,Leakage Current (µA),µA,124.56,96,14.711132,0.0,50.0,healthy,13.389481,1.3216509999999992,0.6744907594765952,1,76.52,0,HIGH,QA REVIEW,validation,False,,True
FPGA_0200,LOT_J10,FPGA,Leakage Current (µA),µA,124.3,168,17.961986,0.0,50.0,healthy,16.086077,2.146535,0.5894538342579927,1,76.52,0,HIGH,QA REVIEW,validation,False,17.961986,True
FPGA_0203,LOT_K11,FPGA,Leakage Current (µA),µA,125.52,0,9.104705,0.0,50.0,healthy,9.512526,0.4078210000000002,-0.6744907594765952,0,42.31,0,REVIEW,QA REVIEW,test,True,,True
FPGA_0203,LOT_K11,FPGA,Leakage Current (µA),µA,125.84,24,10.138678,0.0,50.0,healthy,10.138678,0.4766750000000002,0.0,0,42.31,0,REVIEW,QA REVIEW,test,True,,True
FPGA_0203,LOT_K11,FPGA,Leakage Current (µA),µA,125.82,96,12.960147,0.0,50.0,healthy,12.486959,0.7522159999999989,0.4242942632105813,0,42.31,0,REVIEW,QA REVIEW,test,False,,True
FPGA_0203,LOT_K11,FPGA,Leakage Current (µA),µA,125.87,168,15.511525,0.0,50.0,healthy,14.433029,0.8727159999999987,0.8335307088817805,0,42.31,0,REVIEW,QA REVIEW,test,False,15.511525,True
FPGA_0207,LOT_K11,FPGA,Leakage Current (µA),µA,125.57,0,10.097991,0.0,50.0,healthy,9.512526,0.4078210000000002,0.9682942577674158,0,45.49,0,REVIEW,QA REVIEW,test,True,,True
FPGA_0207,LOT_K11,FPGA,Leakage Current (µA),µA,126.36,24,10.615353,0.0,50.0,healthy,10.138678,0.4766750000000002,0.6744907594765952,0,45.49,0,REVIEW,QA REVIEW,test,True,,True
FPGA_0207,LOT_K11,FPGA,Leakage Current (µA),µA,125.45,96,12.486959,0.0,50.0,healthy,12.486959,0.7522159999999989,0.0,0,45.49,0,REVIEW,QA REVIEW,test,False,,True
FPGA_0207,LOT_K11,FPGA,Leakage Current (µA),µA,125.5,168,14.433029,0.0,50.0,healthy,14.433029,0.8727159999999987,0.0,0,45.49,0,REVIEW,QA REVIEW,test,False,14.433029,True
FPGA_0211,LOT_K11,FPGA,Leakage Current (µA),µA,125.51,0,9.512526,0.0,50.0,healthy,9.512526,0.4078210000000002,0.0,0,13.7,0,NORMAL,PASS,test,True,,True
FPGA_0211,LOT_K11,FPGA,Leakage Current (µA),µA,125.53,24,9.582937,0.0,50.0,healthy,10.138678,0.4766750000000002,-0.7863684253679827,0,13.7,0,NORMAL,PASS,test,True,,True
FPGA_0211,LOT_K11,FPGA,Leakage Current (µA),µA,125.03,96,11.080744,0.0,50.0,healthy,12.486959,0.7522159999999989,-1.2609131198184864,0,13.7,0,NORMAL,PASS,test,False,,True
FPGA_0211,LOT_K11,FPGA,Leakage Current (µA),µA,125.51,168,12.172243,0.0,50.0,healthy,14.433029,0.8727159999999987,-1.7472800615023163,0,13.7,0,NORMAL,PASS,test,False,12.172243,True
FPGA_0215,LOT_K11,FPGA,Leakage Current (µA),µA,125.4,0,10.442536,0.0,50.0,healthy,9.512526,0.4078210000000002,1.5381335223562025,0,51.66,0,REVIEW,QA REVIEW,test,True,,True
FPGA_0215,LOT_K11,FPGA,Leakage Current (µA),µA,125.04,24,11.084341,0.0,50.0,healthy,10.138678,0.4766750000000002,1.3381044843528924,0,51.66,0,REVIEW,QA REVIEW,test,True,,True
FPGA_0215,LOT_K11,FPGA,Leakage Current (µA),µA,125.55,96,13.239175,0.0,50.0,healthy,12.486959,0.7522159999999989,0.6744907594765952,0,51.66,0,REVIEW,QA REVIEW,test,False,,True
FPGA_0215,LOT_K11,FPGA,Leakage Current (µA),µA,125.95,168,15.227304,0.0,50.0,healthy,14.433029,0.8727159999999987,0.6138665361735937,0,51.66,0,REVIEW,QA REVIEW,test,False,15.227304,True
FPGA_0219,LOT_K11,FPGA,Leakage Current (µA),µA,126.31,0,9.246612,0.0,50.0,healthy,9.512526,0.4078210000000002,-0.4397923005815256,0,40.98,0,REVIEW,QA REVIEW,test,True,,True
FPGA_0219,LOT_K11,FPGA,Leakage Current (µA),µA,126.34,24,9.748704,0.0,50.0,healthy,10.138678,0.4766750000000002,-0.5518096385086819,0,40.98,0,REVIEW,QA REVIEW,test,True,,True
FPGA_0219,LOT_K11,FPGA,Leakage Current (µA),µA,125.95,96,11.5711,0.0,50.0,healthy,12.486959,0.7522159999999989,-0.821224797775475,0,40.98,0,REVIEW,QA REVIEW,test,False,,True
FPGA_0219,LOT_K11,FPGA,Leakage Current (µA),µA,125.95,168,13.560313,0.0,50.0,healthy,14.433029,0.8727159999999987,-0.6744907594765952,0,40.98,0,REVIEW,QA REVIEW,test,False,13.560313,True
FPGA_0222,LOT_L12,FPGA,Leakage Current (µA),µA,130.1,0,10.636351,0.0,50.0,gradual_drift,10.547977,0.0883739999999999,0.6744907594765951,1,42.31,1,CRITICAL,HOLD / REJECT,test,True,,True
FPGA_0222,LOT_L12,FPGA,Leakage Current (µA),µA,129.7,24,13.548818,0.0,50.0,gradual_drift,12.749115,0.7997030000000009,0.6744907594765952,1,42.31,1,CRITICAL,HOLD / REJECT,test,True,,True
FPGA_0222,LOT_L12,FPGA,Leakage Current (µA),µA,129.77,96,22.974659,0.0,50.0,gradual_drift,22.358086,1.7964839999999995,0.2314926217226327,1,42.31,1,CRITICAL,HOLD / REJECT,test,False,,True
FPGA_0222,LOT_L12,FPGA,Leakage Current (µA),µA,129.7,168,32.395247,0.0,50.0,gradual_drift,32.007026,5.796579999999999,0.0451734431569579,1,42.31,1,CRITICAL,HOLD / REJECT,test,False,32.395247,True
FPGA_0226,LOT_L12,FPGA,Leakage Current (µA),µA,129.87,0,10.601349,0.0,50.0,accelerating_drift,10.547977,0.0883739999999999,0.4073474190914266,1,39.41,1,CRITICAL,HOLD / REJECT,test,True,,True
FPGA_0226,LOT_L12,FPGA,Leakage Current (µA),µA,130.82,24,13.141638,0.0,50.0,accelerating_drift,12.749115,0.7997030000000009,0.3310643281093501,1,39.41,1,CRITICAL,HOLD / REJECT,test,True,,True
FPGA_0226,LOT_L12,FPGA,Leakage Current (µA),µA,130.27,96,24.15457,0.0,50.0,accelerating_drift,22.358086,1.7964839999999995,0.6744907594765952,1,39.41,1,CRITICAL,HOLD / REJECT,test,False,,True
FPGA_0226,LOT_L12,FPGA,Leakage Current (µA),µA,129.9,168,37.803606,0.0,50.0,accelerating_drift,32.007026,5.796579999999999,0.6744907594765952,1,39.41,1,CRITICAL,HOLD / REJECT,test,False,37.803606,True
FPGA_0230,LOT_L12,FPGA,Leakage Current (µA),µA,129.77,0,10.547977,0.0,50.0,healthy,10.547977,0.0883739999999999,0.0,0,47.86,0,REVIEW,QA REVIEW,test,True,,True
FPGA_0230,LOT_L12,FPGA,Leakage Current (µA),µA,129.61,24,11.342062,0.0,50.0,healthy,12.749115,0.7997030000000009,-1.1867458876530663,0,47.86,0,REVIEW,QA REVIEW,test,True,,True
FPGA_0230,LOT_L12,FPGA,Leakage Current (µA),µA,129.56,96,14.288177,0.0,50.0,healthy,22.358086,1.7964839999999995,-3.029851114909464,0,47.86,0,REVIEW,QA REVIEW,test,False,,True
FPGA_0230,LOT_L12,FPGA,Leakage Current (µA),µA,129.5,168,17.071956,0.0,50.0,healthy,32.007026,5.796579999999999,-1.7378465762805166,0,47.86,0,REVIEW,QA REVIEW,test,False,17.071956,True
FPGA_0234,LOT_L12,FPGA,Leakage Current (µA),µA,129.6,0,10.289447,0.0,50.0,healthy,10.547977,0.0883739999999999,-1.973160613387246,0,56.38,0,REVIEW,QA REVIEW,test,True,,True
FPGA_0234,LOT_L12,FPGA,Leakage Current (µA),µA,129.45,24,11.150355,0.0,50.0,healthy,12.749115,0.7997030000000009,-1.3484366653880258,0,56.38,0,REVIEW,QA REVIEW,test,True,,True
FPGA_0234,LOT_L12,FPGA,Leakage Current (µA),µA,129.68,96,14.219377,0.0,50.0,healthy,22.358086,1.7964839999999995,-3.055682107143177,0,56.38,0,REVIEW,QA REVIEW,test,False,,True
FPGA_0234,LOT_L12,FPGA,Leakage Current (µA),µA,129.89,168,17.401515,0.0,50.0,healthy,32.007026,5.796579999999999,-1.69949905063568,0,56.38,0,REVIEW,QA REVIEW,test,False,17.401515,True
FPGA_0238,LOT_L12,FPGA,Leakage Current (µA),µA,129.75,0,9.444045,0.0,50.0,gradual_drift,10.547977,0.0883739999999999,-8.425463746017124,1,100.0,1,CRITICAL,HOLD / REJECT,test,True,,True
FPGA_0238,LOT_L12,FPGA,Leakage Current (µA),µA,130.11,24,12.749115,0.0,50.0,gradual_drift,12.749115,0.7997030000000009,0.0,1,100.0,1,CRITICAL,HOLD / REJECT,test,True,,True
FPGA_0238,LOT_L12,FPGA,Leakage Current (µA),µA,129.46,96,22.358086,0.0,50.0,gradual_drift,22.358086,1.7964839999999995,0.0,1,100.0,1,CRITICAL,HOLD / REJECT,test,False,,True
FPGA_0238,LOT_L12,FPGA,Leakage Current (µA),µA,129.7,168,32.007026,0.0,50.0,gradual_drift,32.007026,5.796579999999999,0.0,1,100.0,1,CRITICAL,HOLD / REJECT,test,False,32.007026,True
Microprocessor_0002,LOT_A01,Microprocessor,Supply Current (mA),mA,121.58,0,104.691994,80.0,140.0,sudden_jump,74.089505,27.8672405,0.7406939358593523,0,26.36,0,NORMAL,PASS,train,True,,True
Microprocessor_0002,LOT_A01,Microprocessor,Supply Current (mA),mA,121.23,24,107.434627,80.0,140.0,sudden_jump,76.9284575,29.010908,0.709254926966669,0,26.36,0,NORMAL,PASS,train,True,,True
Microprocessor_0002,LOT_A01,Microprocessor,Supply Current (mA),mA,121.03,96,126.299807,80.0,140.0,sudden_jump,86.5037595,33.02880999999999,0.812686448662294,0,26.36,0,NORMAL,PASS,train,False,,True
Microprocessor_0002,LOT_A01,Microprocessor,Supply Current (mA),mA,122.03,168,135.357164,80.0,140.0,sudden_jump,96.8703165,33.808141500000005,0.7678334817705049,0,26.36,0,NORMAL,PASS,train,False,135.357164,True
Microprocessor_0006,LOT_A01,Microprocessor,Supply Current (mA),mA,121.75,0,100.488583,80.0,140.0,healthy,74.089505,27.8672405,0.6389557720902389,0,29.62,0,NORMAL,PASS,train,True,,True
Microprocessor_0006,LOT_A01,Microprocessor,Supply Current (mA),mA,120.69,24,103.746558,80.0,140.0,healthy,76.9284575,29.010908,0.6235089564919739,0,29.62,0,NORMAL,PASS,train,True,,True
Microprocessor_0006,LOT_A01,Microprocessor,Supply Current (mA),mA,121.39,96,111.011365,80.0,140.0,healthy,86.5037595,33.02880999999999,0.5004768093869498,0,29.62,0,NORMAL,PASS,train,False,,True
Microprocessor_0006,LOT_A01,Microprocessor,Supply Current (mA),mA,121.54,168,118.804779,80.0,140.0,healthy,96.8703165,33.808141500000005,0.4376044234888183,0,29.62,0,NORMAL,PASS,train,False,118.804779,True
Microprocessor_0010,LOT_A01,Microprocessor,Supply Current (mA),mA,121.14,0,102.215694,80.0,140.0,sudden_jump,74.089505,27.8672405,0.6807582752871514,0,32.62,1,CRITICAL,HOLD / REJECT,train,True,,True
Microprocessor_0010,LOT_A01,Microprocessor,Supply Current (mA),mA,121.27,24,105.901606,80.0,140.0,sudden_jump,76.9284575,29.010908,0.6736128678286519,0,32.62,1,CRITICAL,HOLD / REJECT,train,True,,True
Microprocessor_0010,LOT_A01,Microprocessor,Supply Current (mA),mA,121.58,96,128.079142,80.0,140.0,sudden_jump,86.5037595,33.02880999999999,0.8490227567373739,0,32.62,1,CRITICAL,HOLD / REJECT,train,False,,True
Microprocessor_0010,LOT_A01,Microprocessor,Supply Current (mA),mA,121.12,168,140.541727,80.0,140.0,sudden_jump,96.8703165,33.808141500000005,0.8712683255765229,0,32.62,1,CRITICAL,HOLD / REJECT,train,False,140.541727,False
