component_id,lot_id,component_type,parameter,unit,datasheet_min,datasheet_max,failure_mode,parameter_value_0h,parameter_value_24h,parameter_value_96h,parameter_value_168h,lot_median_0h,lot_median_24h,lot_median_96h,lot_median_168h,lot_mad_0h,lot_mad_24h,lot_mad_96h,lot_mad_168h,robust_z_0h,robust_z_24h,robust_z_96h,robust_z_168h,early_drift_24h,early_pct_drift_24h,early_slope_per_h,predicted_168h_linear,actual_168h,observed_drift_168h,observed_slope_per_h,learned_safety_slope_95p,slope_excess_vs_safety,early_robust_z_max,anomaly_label_early,anomaly_score,future_failure_label_168h,risk_level_168h,qa_recommendation,explanation,split,z_final,robust_z_final,iqr_flag_final,percentile_dev_final,iso_forest_score,population_anomaly_score,population_flag,temporal_anomaly_score,temporal_flag,slope,acceleration,n_abnormal_jumps,pct_change,abs_change,std_val,iso_forest_temporal_score,spec_violation,spec_proximity,specification_score,final_anomaly_score,risk_level,case_classification,datasheet_status,ai_status,ai_reasons
FPGA_0230,LOT_L12,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,10.547977,11.342062,14.288177,17.071956,10.547977,12.749115,22.358086,32.007026,0.0883739999999999,0.7997030000000009,1.7964839999999995,5.796579999999999,0.0,-1.1867458876530663,-3.029851114909464,-1.7378465762805166,0.7940850000000008,7.528315619194097,0.033086875,16.106572000000007,17.071956,6.523979000000001,0.0388332083333333,0.0541056717261904,-0.0152724633928571,1.1867458876530663,0,47.86,0,REVIEW,PASS,Abnormal early drift,test,-1.207887432663412,-1.7378465762805166,0,0.6,0.0,0.27206157542454523,0,0.18598399584433548,1,0.03923325833333333,0.005576722222222198,0,61.8505235648504,6.523979000000001,2.579276465709037,0.0,0,0.31712176000000003,0.31712176000000003,0.24664258050755228,NORMAL,DEGRADATION_RISK,PASS,NORMAL,Leakage Current (µA) changed 62% during burn-in (0h→168h) | Degradation rate is accelerating (late-stage slope differs from early-stage slope)
FPGA_0234,LOT_L12,FPGA,Leakage Current (µA),µA,0.0,50.0,healthy,10.289447,11.150355,14.219377,17.401515,10.547977,12.749115,22.358086,32.007026,0.0883739999999999,0.7997030000000009,1.7964839999999995,5.796579999999999,-1.973160613387246,-1.3484366653880258,-3.055682107143177,-1.69949905063568,0.8609080000000002,8.366902516724178,0.0358711666666666,16.315803000000002,17.401515,7.112068000000001,0.0423337380952381,0.0541056717261904,-0.0117719336309523,1.973160613387246,0,56.38,0,REVIEW,PASS,Abnormal early drift,test,-1.1691039652238835,-1.69949905063568,0,0.19999999999999996,0.0,0.18870616693062198,0,0.20795484275994627,1,0.042578313888888886,0.008325194444444434,0,69.1200217076778,7.112068000000001,2.7994298890479024,0.0,0,0.30393939999999997,0.30393939999999997,0.2194522838762273,NORMAL,DEGRADATION_RISK,PASS,NORMAL,Leakage Current (µA) changed 69% during burn-in (0h→168h) | Degradation rate is accelerating (late-stage slope differs from early-stage slope)
FPGA_0238,LOT_L12,FPGA,Leakage Current (µA),µA,0.0,50.0,gradual_drift,9.444045,12.749115,22.358086,32.007026,10.547977,12.749115,22.358086,32.007026,0.0883739999999999,0.7997030000000009,1.7964839999999995,5.796579999999999,-8.425463746017124,0.0,0.0,0.0,3.3050700000000006,34.99633896280673,0.13771125,32.57953500000001,32.007026,22.562981000000004,0.1343034583333333,0.0541056717261904,0.0801977866071428,8.425463746017124,1,100.0,1,CRITICAL,PASS,Lot-level outlier; Abnormal early drift; Drift above learned safety slope,test,0.5497153063061808,0.0,0,0.19999999999999996,0.0,0.039999999999999994,0,0.3000839129847934,1,0.13410531250000005,-0.0036981944444444415,0,238.91225634778323,22.562981000000004,8.814354617424154,0.0,0,0.2802810400000002,0.2802810400000002,0.19208977319391743,NORMAL,DEGRADATION_RISK,PASS,NORMAL,Leakage Current (µA) changed 239% during burn-in (0h→168h) | Degradation rate is decelerating (late-stage slope differs from early-stage slope)
Microprocessor_0002,LOT_A01,Microprocessor,Supply Current (mA),mA,80.0,140.0,sudden_jump,104.691994,107.434627,126.299807,135.357164,74.089505,76.9284575,86.5037595,96.8703165,27.8672405,29.010908,33.02880999999999,33.808141500000005,0.7406939358593523,0.709254926966669,0.812686448662294,0.7678334817705049,2.742633000000012,2.61971607876722,0.1142763750000005,123.89042500000008,135.357164,30.665170000000018,0.1825307738095239,0.1348156845238095,0.0477150892857144,0.7406939358593523,0,26.36,0,NORMAL,QA REVIEW,Abnormal early drift; Drift above learned safety slope,train,1.1871625390843377,0.7678334817705049,0,0.8,0.56295483502429,0.3960718801622062,0,0.18409780472296478,0,0.1927544819444445,0.011520249999999635,0,29.290845296155137,30.665170000000018,12.826659430456692,0.38418255627764125,0,0.8452388000000004,0.8452388000000004,0.4011156339540685,WARNING,NORMAL,PASS,ANOMALOUS,Measurement is approaching the datasheet limit
Microprocessor_0006,LOT_A01,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,100.488583,103.746558,111.011365,118.804779,74.089505,76.9284575,86.5037595,96.8703165,27.8672405,29.010908,33.02880999999999,33.808141500000005,0.6389557720902389,0.6235089564919739,0.5004768093869498,0.4376044234888183,3.257974999999988,3.2421344820833897,0.1357489583333328,123.29440799999992,118.804779,18.31619599999999,0.1090249761904761,0.1348156845238095,-0.0257907083333333,0.6389557720902389,0,29.62,0,NORMAL,PASS,Abnormal early drift,train,0.7032259501460512,0.4376044234888183,0,0.3999999999999999,0.9228918267659522,0.39515793508505725,1,0.11112316910781327,0,0.10732168888888888,-0.02750709722222172,0,18.2271412862892,18.31619599999999,7.058200550769166,0.2226492352613357,0,0.2934926333333332,0.2934926333333332,0.26121096834381485,NORMAL,LATENT_ANOMALY,PASS,NORMAL,Multivariate lot comparison (Isolation Forest) flags the full trajectory shape as unusual
Microprocessor_0010,LOT_A01,Microprocessor,Supply Current (mA),mA,80.0,140.0,sudden_jump,102.215694,105.901606,128.079142,140.541727,74.089505,76.9284575,86.5037595,96.8703165,27.8672405,29.010908,33.02880999999999,33.808141500000005,0.6807582752871514,0.6736128678286519,0.8490227567373739,0.8712683255765229,3.685912000000002,3.606013769275002,0.1535796666666667,128.01707800000003,140.541727,38.32603300000001,0.2281311488095238,0.1348156845238095,0.0933154642857143,0.6807582752871514,0,32.62,1,CRITICAL,HOLD / REJECT,Abnormal early drift; Predicted value near limit; Drift above learned safety slope,train,1.3387418875199646,0.8712683255765229,0,1.0,0.999999985432651,0.5762359741177411,1,0.3604861737754601,1,0.23860521666666668,0.019511791666666833,0,37.495252930533354,38.32603300000001,15.808395328997065,0.9910142458417854,1,1.0,1.0,0.8,CRITICAL,SPECIFICATION_FAILURE,FAIL,ANOMALOUS,"Degradation rate is accelerating (late-stage slope differs from early-stage slope) | Multivariate lot comparison (Isolation Forest) flags the full trajectory shape as unusual | Measurement is OUTSIDE the datasheet limit [80.0, 140.0]"
Microprocessor_0014,LOT_A01,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,103.675144,105.647376,110.489569,116.41016,74.089505,76.9284575,86.5037595,96.8703165,27.8672405,29.010908,33.02880999999999,33.808141500000005,0.7160823878026378,0.6677021329498354,0.4898210642864801,0.3898304756671943,1.972231999999991,1.9023190360844744,0.0821763333333329,117.48076799999994,116.41016,12.735016000000002,0.0758036666666666,0.1348156845238095,-0.0590120178571428,0.7160823878026378,0,21.07,0,NORMAL,PASS,Abnormal early drift,train,0.6332152688655708,0.3898304756671943,0,0.19999999999999996,0.415147269428554,0.19865434744944568,0,0.08117759904640631,0,0.07473614583333339,5.409722222261826e-05,0,12.283576861971854,12.735016000000002,4.917090539205396,0.1772986723426553,0,0.21367200000000008,0.21367200000000008,0.15466717859834084,NORMAL,NORMAL,PASS,NORMAL,No significant population or temporal deviation detected
Microprocessor_0018,LOT_A01,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,104.857802,107.568941,116.688707,125.999752,74.089505,76.9284575,86.5037595,96.8703165,27.8672405,29.010908,33.02880999999999,33.808141500000005,0.7447071055109116,0.7123776679669966,0.6164154313775202,0.5811480371826855,2.7111389999999886,2.5855386516684646,0.1129641249999995,123.83577499999993,125.999752,21.141949999999994,0.1258449404761904,0.1348156845238095,-0.008970744047619,0.7447071055109116,0,26.17,0,NORMAL,PASS,Abnormal early drift,train,0.9135829887917248,0.5811480371826855,0,0.6000000000000001,0.3785292742020057,0.2844092355140867,0,0.06088131684923439,0,0.1263561486111111,0.01635594444444502,0,20.162495872267087,21.141949999999994,8.306108906263464,0.0,0,0.5333250666666667,0.5333250666666667,0.24478123427866177,NORMAL,NORMAL,PASS,NORMAL,No significant population or temporal deviation detected
Microprocessor_0021,LOT_B02,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,104.965659,107.418555,114.95714,122.799804,74.2285325,76.25891899999999,81.74678449999999,87.21253,28.3434895,29.11558949999999,32.77209199999999,35.6832935,0.7314522016462787,0.721843071412113,0.6835107720215949,0.6726757850410217,2.4528959999999955,2.3368557139244897,0.1022039999999998,122.13593099999996,122.799804,17.834144999999992,0.1061556249999999,0.1348156845238095,-0.0286600595238095,0.7314522016462787,0,24.28,0,NORMAL,PASS,Abnormal early drift,train,0.8361016615650435,0.6726757850410217,0,0.3999999999999999,0.09186578160284628,0.16641886567194328,0,0.07752474416487556,0,0.10614204027777774,0.006721888888889069,0,16.99045685027328,17.834144999999992,6.976852721949219,0.10544272996474532,0,0.4266601333333331,0.4266601333333331,0.18290947060139415,NORMAL,NORMAL,PASS,NORMAL,No significant population or temporal deviation detected
Microprocessor_0025,LOT_B02,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,100.772402,104.358997,115.478912,126.063636,74.2285325,76.25891899999999,81.74678449999999,87.21253,28.3434895,29.11558949999999,32.77209199999999,35.6832935,0.6316651553614325,0.6509654544886195,0.6942494942415136,0.7343692081686828,3.586595000000002,3.559104406383012,0.1494414583333334,125.87856700000002,126.063636,25.291234000000003,0.1505430595238095,0.1348156845238095,0.015727375,0.6509654544886195,0,31.97,0,NORMAL,PASS,Abnormal early drift; Drift above learned safety slope,train,0.9212496235000415,0.7343692081686828,0,0.6000000000000001,0.3993954040281956,0.30407592692321844,0,0.14936173888321697,0,0.15096980000000002,-0.002431402777777758,0,25.09738132470039,25.291234000000003,9.923368452800576,0.2960823653460074,0,0.5354545333333334,0.5354545333333334,0.2884659729892408,NORMAL,NORMAL,PASS,NORMAL,No significant population or temporal deviation detected
Microprocessor_0029,LOT_B02,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,105.621571,108.392238,117.846222,127.053459,74.2285325,76.25891899999999,81.74678449999999,87.21253,28.3434895,29.11558949999999,32.77209199999999,35.6832935,0.7470609566314337,0.7443993787868772,0.7429717033643412,0.7530789852529478,2.770667000000003,2.6232018457669057,0.1154444583333334,125.01624000000002,127.053459,21.431888,0.1275707619047619,0.1348156845238095,-0.0072449226190476,0.7470609566314337,0,26.46,0,NORMAL,PASS,Abnormal early drift,train,0.9470724633785601,0.7530789852529478,0,0.8,0.21434426875920568,0.29019769183739463,0,0.10319981213364918,0,0.1283484291666666,0.012433833333333297,0,20.29120358378309,21.431888,8.436663687436297,0.1681257772004479,0,0.5684486333333334,0.5684486333333334,0.2710487282550842,NORMAL,NORMAL,PASS,NORMAL,No significant population or temporal deviation detected
Microprocessor_0033,LOT_B02,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,103.247181,104.071017,108.056563,110.811601,74.2285325,76.25891899999999,81.74678449999999,87.21253,28.3434895,29.11558949999999,32.77209199999999,35.6832935,0.6905575358231512,0.6442941195697757,0.541488241950682,0.4460730431660432,0.823836,0.7979259017251038,0.0343265,109.014033,110.811601,7.564419999999998,0.0450263095238095,0.1348156845238095,-0.089789375,0.6905575358231512,0,13.07,0,NORMAL,PASS,Within learned lot behavior,train,0.5233493346336865,0.44607304316604324,0,0.19999999999999996,0.5415578149499117,0.2414987357620023,0,0.08881511324025212,0,0.04641581944444443,0.003937916666666652,0,7.3265148033436365,7.564419999999998,3.061245609162183,0.26631317386793285,0,0.02705336666666658,0.02705336666666658,0.13753621293423507,NORMAL,NORMAL,PASS,NORMAL,No significant population or temporal deviation detected
Microprocessor_0037,LOT_B02,Microprocessor,Supply Current (mA),mA,80.0,140.0,gradual_drift,103.917369,110.673694,131.316851,151.909219,74.2285325,76.25891899999999,81.74678449999999,87.21253,28.3434895,29.11558949999999,32.77209199999999,35.6832935,0.7065060171529499,0.7972515111523383,1.020214144427837,1.222906145118894,6.756325000000004,6.501632080388799,0.2815135416666668,151.21164400000004,151.909219,47.991850000000014,0.2856657738095239,0.1348156845238095,0.1508500892857144,0.7972515111523383,1,43.64,1,CRITICAL,HOLD / REJECT,Abnormal early drift; Predicted value near limit; Drift above learned safety slope,train,1.5955180041862485,1.222906145118894,0,1.0,0.9999999943118372,0.6070042859914544,1,0.6385959117422937,1,0.28590865555555556,0.004491569444444232,2,46.18270310519507,47.991850000000014,18.791872047171335,0.9999999964335993,1,1.0,1.0,0.8,CRITICAL,SPECIFICATION_FAILURE,FAIL,ANOMALOUS,"2 sudden jump(s) detected in the burn-in trajectory | Degradation rate is accelerating (late-stage slope differs from early-stage slope) | Multivariate lot comparison (Isolation Forest) flags the full trajectory shape as unusual | Measurement is OUTSIDE the datasheet limit [80.0, 140.0]"
Microprocessor_0044,LOT_C03,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,103.260095,106.397571,116.346287,126.489697,73.881106,76.695573,86.9983025,96.4695165,27.872337,29.394579999999998,33.06388749999999,35.924873500000004,0.7109506677988479,0.6815448014223138,0.5986877482120745,0.5636299413850261,3.1374759999999924,3.03842060187916,0.1307281666666663,125.22242699999995,126.489697,23.229602,0.1382714404761904,0.1348156845238095,0.0034557559523809,0.7109506677988479,0,28.97,0,NORMAL,PASS,Abnormal early drift; Drift above learned safety slope,train,0.762373216864956,0.5636299413850261,0,0.6000000000000001,0.1616043700000252,0.21779893087119737,0,0.06771163567876064,0,0.1385134,0.010152527777778142,0,22.496204366265594,23.229602,9.104483200141278,0.0,0,0.5496565666666668,0.5496565666666668,0.2241355399533166,NORMAL,NORMAL,PASS,NORMAL,No significant population or temporal deviation detected
Microprocessor_0048,LOT_C03,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,100.280364,103.78349,113.82099,123.953127,73.881106,76.695573,86.9983025,96.4695165,27.872337,29.394579999999998,33.06388749999999,35.924873500000004,0.6388432939096058,0.6215618563003444,0.5471726475925852,0.5160057507037269,3.503125999999994,3.493331954798244,0.1459635833333331,124.80224599999995,123.953127,23.67276299999999,0.1409093035714285,0.1348156845238095,0.0060936190476189,0.6388432939096058,0,31.37,0,NORMAL,PASS,Abnormal early drift; Drift above learned safety slope,train,0.696034974859433,0.5160057507037269,0,0.3999999999999999,0.4456980580540247,0.2588599206027835,0,0.07830607598382419,0,0.14059086944444438,-0.0052394583333331135,0,23.606578651828574,23.67276299999999,9.24069131425802,0.02949176134346528,0,0.46510423333333306,0.46510423333333306,0.22788724530130972,NORMAL,NORMAL,PASS,NORMAL,No significant population or temporal deviation detected
Microprocessor_0052,LOT_C03,Microprocessor,Supply Current (mA),mA,80.0,140.0,latent_defect,101.10257,105.694512,123.670406,143.446616,73.881106,76.695573,86.9983025,96.4695165,27.872337,29.394579999999998,33.06388749999999,35.924873500000004,0.6587400951497103,0.6654123443888453,0.7480969968010965,0.8819966901139564,4.591942000000003,4.541864761696961,0.1913309166666668,133.24616400000002,143.446616,42.344046000000006,0.2520478928571429,0.1348156845238095,0.1172322083333334,0.6654123443888453,1,39.0,1,CRITICAL,HOLD / REJECT,Abnormal early drift; Predicted value near limit; Drift above learned safety slope,train,1.2058430191136797,0.8819966901139564,0,0.8,0.45698229845344684,0.3742693999210053,0,0.32141919639495,1,0.2538335222222223,0.08333866666666662,0,41.88226471394348,42.344046000000006,16.7011676017624,0.7790976168996449,1,1.0,1.0,0.8,CRITICAL,SPECIFICATION_FAILURE,FAIL,ANOMALOUS,"Degradation rate is accelerating (late-stage slope differs from early-stage slope) | Measurement is OUTSIDE the datasheet limit [80.0, 140.0]"
Microprocessor_0056,LOT_C03,Microprocessor,Supply Current (mA),mA,80.0,140.0,gradual_drift,102.527978,109.894635,132.850759,154.941186,73.881106,76.695573,86.9983025,96.4695165,27.872337,29.394579999999998,33.06388749999999,35.924873500000004,0.6932339563743366,0.7617887563724528,0.9353727146740553,1.0978076448597505,7.366656999999989,7.185021243664816,0.3069440416666662,154.09457699999993,154.941186,52.41320799999998,0.3119833809523809,0.1348156845238095,0.1771676964285713,0.7617887563724528,1,43.25,1,CRITICAL,HOLD / REJECT,Abnormal early drift; Predicted value near limit; Drift above learned safety slope,train,1.506457457670242,1.0978076448597505,0,1.0,0.9999999932531733,0.5960581669011802,1,0.4033639380119664,1,0.31283652638888887,-0.00013255555555541365,0,51.12088331635681,52.41320799999998,20.56247402266167,0.99999999506869,1,1.0,1.0,0.8,CRITICAL,SPECIFICATION_FAILURE,FAIL,ANOMALOUS,"Supply Current (mA) changed 51% during burn-in (0h→168h) | Degradation rate is decelerating (late-stage slope differs from early-stage slope) | Multivariate lot comparison (Isolation Forest) flags the full trajectory shape as unusual | Measurement is OUTSIDE the datasheet limit [80.0, 140.0]"
Microprocessor_0060,LOT_C03,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,106.758168,108.64063,114.989981,122.242198,73.881106,76.695573,86.9983025,96.4695165,27.872337,29.394579999999998,33.06388749999999,35.924873500000004,0.7956015499431964,0.7330142413143216,0.5710196204390573,0.4838829987441263,1.882462000000004,1.7632955260153995,0.0784359166666668,119.93540200000002,122.242198,15.484030000000004,0.0921668452380952,0.1348156845238095,-0.0426488392857142,0.7956015499431964,0,20.96,0,NORMAL,PASS,Abnormal early drift,train,0.6512895028021799,0.4838829987441263,0,0.19999999999999996,0.6078622611337098,0.26469844073022397,1,0.13796645842221972,0,0.0922264013888889,0.022289319444444303,0,14.503836371564566,15.484030000000004,6.067192282494778,0.37488080143331565,0,0.40807326666666666,0.40807326666666666,0.24268061299431082,NORMAL,LATENT_ANOMALY,PASS,NORMAL,Multivariate lot comparison (Isolation Forest) flags the full trajectory shape as unusual
Microprocessor_0063,LOT_D04,Microprocessor,Supply Current (mA),mA,80.0,140.0,lot_outlier,109.240329,110.606154,114.867395,119.059817,74.25391450000001,75.728733,83.821222,93.3472895,26.865483000000008,27.37565900000001,30.933135,30.816577499999998,0.878376662257215,0.859321712725708,0.6769555302303424,0.562777037830948,1.365825000000001,1.2502937445382472,0.056909375,118.801104,119.059817,9.819487999999993,0.0584493333333332,0.1348156845238095,-0.0763663511904762,0.878376662257215,0,18.27,0,NORMAL,PASS,Abnormal early drift,train,1.0223210505021032,0.562777037830948,0,0.6000000000000001,0.6045830432185262,0.35061790377576585,1,0.027035161898794666,0,0.05857412222222218,0.001318708333333203,0,8.988885414286871,9.819487999999993,3.849924426895113,0.0,0,0.3019938999999998,0.3019938999999998,0.21146000626982417,NORMAL,LATENT_ANOMALY,PASS,NORMAL,Multivariate lot comparison (Isolation Forest) flags the full trajectory shape as unusual
Microprocessor_0067,LOT_D04,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,99.357735,101.241747,105.028971,109.736341,74.25391450000001,75.728733,83.821222,93.3472895,26.865483000000008,27.37565900000001,30.933135,30.816577499999998,0.6302620710302924,0.6285982810275728,0.4624306824962615,0.3587115990844872,1.8840119999999985,1.8961905683538365,0.0785004999999999,112.545819,109.736341,10.37860599999999,0.0617774166666666,0.1348156845238095,-0.0730382678571429,0.6302620710302924,0,20.1,0,NORMAL,PASS,Abnormal early drift,train,0.7144037017897227,0.35871159908448724,0,0.3999999999999999,0.5922438315204357,0.2890604143760233,0,0.060171884698085765,0,0.06030227222222218,-0.013120361111111076,0,10.445695043269646,10.37860599999999,3.9693230425271158,0.11269484654560101,0,0.008788633333333462,0.008788633333333462,0.14145064629631032,NORMAL,NORMAL,PASS,NORMAL,No significant population or temporal deviation detected
Microprocessor_0071,LOT_D04,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,99.748116,100.995133,105.051475,108.90703,74.25391450000001,75.728733,83.821222,93.3472895,26.865483000000008,27.37565900000001,30.933135,30.816577499999998,0.6400630627777785,0.622522121759313,0.4629213776699405,0.3405602451181914,1.2470169999999996,1.250165968046955,0.0519590416666666,108.477235,108.90703,9.15891400000001,0.0545173452380952,0.1348156845238095,-0.0802983392857142,0.6400630627777785,0,15.69,0,NORMAL,PASS,Abnormal early drift,train,0.6870148562156032,0.34056024511819144,0,0.19999999999999996,0.6401377792910072,0.26184035523514393,1,0.03231933965382952,0,0.0547846958333334,0.0015903333333334851,0,9.182042094910354,9.15891400000001,3.6010736476966527,0.01873955153429702,0,0.03643233333333318,0.03643233333333318,0.12495034462225602,NORMAL,LATENT_ANOMALY,PASS,NORMAL,Multivariate lot comparison (Isolation Forest) flags the full trajectory shape as unusual
Microprocessor_0075,LOT_D04,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,106.176383,108.841714,117.488796,125.568328,74.25391450000001,75.728733,83.821222,93.3472895,26.865483000000008,27.37565900000001,30.933135,30.816577499999998,0.8014525561640815,0.8158488423319437,0.7341146494525841,0.7052305769188553,2.665330999999995,2.510286115133527,0.1110554583333331,124.83369999999996,125.568328,19.391944999999996,0.115428244047619,0.1348156845238095,-0.0193874404761905,0.8158488423319437,0,26.41,0,NORMAL,QA REVIEW,Abnormal early drift,train,1.2372712955808018,0.7052305769188553,0,1.0,0.6487701823278323,0.4563387301787496,1,0.1839342268597029,0,0.11604101527777776,0.0011602638888891098,0,18.26389678390155,19.391944999999993,7.627879327112724,0.516448459394119,0,0.5189442666666664,0.5189442666666664,0.3598980361487143,WARNING,LATENT_ANOMALY,PASS,ANOMALOUS,Multivariate lot comparison (Isolation Forest) flags the full trajectory shape as unusual
Microprocessor_0079,LOT_D04,Microprocessor,Supply Current (mA),mA,80.0,140.0,lot_outlier,112.403207,113.617907,118.035169,122.759406,74.25391450000001,75.728733,83.821222,93.3472895,26.865483000000008,27.37565900000001,30.933135,30.816577499999998,0.9577845770284406,0.9335263033193412,0.7460282023377833,0.6437509420343352,1.2147000000000077,1.080663116667132,0.0506125000000003,120.90610700000003,122.759406,10.356199000000004,0.0616440416666666,0.1348156845238095,-0.0731716428571428,0.9577845770284406,0,17.94,0,NORMAL,QA REVIEW,Within learned lot behavior,train,1.1445037682144121,0.6437509420343352,0,0.8,0.9818900396603937,0.5108952193261225,1,0.06101797427398943,0,0.06198244166666668,0.015001902777777486,0,9.213437299880603,10.356199000000004,4.076172933669361,0.13056633887239755,0,0.4253135333333333,0.4253135333333333,0.3138279841067114,WARNING,LATENT_ANOMALY,PASS,ANOMALOUS,Multivariate lot comparison (Isolation Forest) flags the full trajectory shape as unusual
Microprocessor_0082,LOT_E05,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,103.400181,105.681111,111.82073,117.541072,72.821643,75.428572,83.521536,91.562936,26.689767,28.2637205,27.751222,25.947177999999997,0.7727658813695877,0.7219522994577205,0.6878091657958525,0.6752955053696504,2.280929999999998,2.2059245718341614,0.0950387499999999,119.366691,117.541072,14.140890999999996,0.0841719702380952,0.1348156845238095,-0.0506437142857142,0.7727658813695877,0,23.81,0,NORMAL,PASS,Abnormal early drift,train,0.941979741379717,0.6752955053696504,0,0.8,0.25113435462851724,0.2944286631083996,0,0.150999073552273,0,0.0839197958333333,-0.015589555555555426,0,13.67588611861327,14.140890999999996,5.517863005638073,0.4376254302994973,0,0.2513690666666666,0.2513690666666666,0.22844490799760236,NORMAL,NORMAL,PASS,NORMAL,No significant population or temporal deviation detected
Microprocessor_0086,LOT_E05,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,102.316861,104.301414,110.360583,116.858737,72.821643,75.428572,83.521536,91.562936,26.689767,28.2637205,27.751222,25.947177999999997,0.7453887472958363,0.6890269498959888,0.652320434561694,0.6575583683149981,1.9845529999999911,1.9396148206696755,0.0826897083333329,116.20873199999994,116.858737,14.541876000000002,0.0865587857142857,0.1348156845238095,-0.0482568988095237,0.7453887472958363,0,21.65,0,NORMAL,PASS,Abnormal early drift,train,0.9195805321861354,0.6575583683149981,0,0.3999999999999999,0.10091461779122612,0.16781074256493017,0,0.043529143173876746,0,0.08644738888888895,0.00756243055555593,0,14.21259004417659,14.541876000000002,5.682934800386348,0.002500911347136632,0,0.22862456666666686,0.22862456666666686,0.13026086762885614,NORMAL,NORMAL,PASS,NORMAL,No significant population or temporal deviation detected
Microprocessor_0090,LOT_E05,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,102.602398,104.592364,110.724786,117.479156,72.821643,75.428572,83.521536,91.562936,26.689767,28.2637205,27.751222,25.947177999999997,0.7526046989371025,0.6959702355992889,0.661172353157338,0.6736860135835399,1.9899660000000097,1.939492681252937,0.0829152500000004,116.53216000000006,117.479156,14.87675800000001,0.088552130952381,0.1348156845238095,-0.0462635535714285,0.7526046989371025,0,21.73,0,NORMAL,PASS,Abnormal early drift,train,0.939947206867447,0.6736860135835399,0,0.6000000000000001,0.0,0.17894752618855975,0,0.043873177510197835,0,0.08840206666666671,0.010895444444444166,0,14.499425247351441,14.87675800000001,5.812425278167628,0.0,0,0.2493052,0.2493052,0.13898932147950305,NORMAL,NORMAL,PASS,NORMAL,No significant population or temporal deviation detected
Microprocessor_0094,LOT_E05,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,99.048063,101.133209,107.766806,114.152337,72.821643,75.428572,83.521536,91.562936,26.689767,28.2637205,27.751222,25.947177999999997,0.6627812803368487,0.6134203079244356,0.5892789361137003,0.5872061399745035,2.0851459999999946,2.1051860448800443,0.0868810833333331,113.64408499999996,114.152337,15.104274000000004,0.0899063928571428,0.1348156845238095,-0.0449092916666666,0.6627812803368487,0,21.92,0,NORMAL,PASS,Abnormal early drift,train,0.8307367534535337,0.5872061399745035,0,0.19999999999999996,0.8391157153769545,0.3431152518608554,1,0.10786402470048465,0,0.09022992638888894,0.001806847222222449,0,15.24943905263448,15.104274000000004,5.930749929389176,0.2482191042416882,0,0.13841123333333338,0.13841123333333338,0.2080739572912027,NORMAL,LATENT_ANOMALY,PASS,NORMAL,Multivariate lot comparison (Isolation Forest) flags the full trajectory shape as unusual
Microprocessor_0098,LOT_E05,Microprocessor,Supply Current (mA),mA,80.0,140.0,healthy,104.753552,107.594451,117.604471,127.143237,72.821643,75.428572,83.521536,91.562936,26.689767,28.2637205,27.751222,25.947177999999997,0.8069676124541489,0.7676126062717846,0.8283824299103454,0.9249015150663344,2.8408990000000074,2.711983456179135,0.1183707916666669,124.63984500000004,127.143237,22.389685,0.1332719345238095,0.1348156845238095,-0.0015437499999999,0.8069676124541489,0,27.73,0,NORMAL,QA REVIEW,Abnormal early drift,train,1.2571928002822927,0.9249015150663343,0,1.0,0.9999999950152573,0.5809288810728814,1,0.4394406207155536,1,0.13434425138888886,0.01411206944444407,1,21.373676188087636,22.389685,8.831259861809563,0.9999999944599287,0,0.5714412333333334,0.5714412333333334,0.5224360473820407,WARNING,HIGH_RISK_COMPONENT,PASS,ANOMALOUS,1 sudden jump(s) detected in the burn-in trajectory | Degradation rate is accelerating (late-stage slope differs from early-stage slope) | Multivariate lot comparison (Isolation Forest) flags the full trajectory shape as unusual
